11.			274		~		1
12.			530		~		0
13.			19		~		1
14.			275		~		1
15.			21		~		1
16.			23		~		0
17.			280		~		0
18.			536		~		0
19.			26		~		0
20.			538		~		0
21.			286		~		1
22.			288		~		0
23.			546		~		0
24.			35		~		0
25.			547		~		0
26.			292		~		0
27.			37		~		0
28.			293		~		1
29.			38		~		0
30.			550		~		0
31.			39		~		1
32.			40		~		1
33.			42		~		1
34.			43		~		1
35.			301		~		1
36.			46		~		0
37.			558		~		0
38.			49		~		1
39.			53		~		1
40.			313		~		0
41.			573		~		0
42.			575		~		0
43.			320		~		1
44.			578		~		1
45.			68		~		0
46.			71		~		0
47.			332		~		0
48.			77		~		0
49.			334		~		0
50.			80		~		0
51.			81		~		0
52.			339		~		1
53.			341		~		0
54.			87		~		0
55.			90		~		0
56.			348		~		1
57.			605		~		0
58.			606		~		1
59.			95		~		0
60.			96		~		0
61.			352		~		0
62.			608		~		0
63.			611		~		1
64.			356		~		0
65.			101		~		0
66.			102		~		0
67.			104		~		1
68.			616		~		0
69.			623		~		0
70.			370		~		0
71.			375		~		0
72.			376		~		0
73.			122		~		1
74.			125		~		1
75.			128		~		0
76.			640		~		0
77.			385		~		0
78.			643		~		1
79.			646		~		0
80.			135		~		0
81.			392		~		0
82.			393		~		0
83.			652		~		0
84.			397		~		0
85.			142		~		0
86.			403		~		0
87.			406		~		0
88.			407		~		1
89.			663		~		0
90.			156		~		1
91.			161		~		1
92.			417		~		0
93.			673		~		0
94.			418		~		0
95.			163		~		0
96.			164		~		0
97.			170		~		1
98.			427		~		1
99.			431		~		0
100.			434		~		0
101.			436		~		0
102.			182		~		1
103.			183		~		1
104.			439		~		1
105.			191		~		1
106.			447		~		0
107.			448		~		0
108.			193		~		0
109.			196		~		1
110.			197		~		0
111.			453		~		1
112.			198		~		0
113.			204		~		0
114.			206		~		1
115.			466		~		0
116.			211		~		0
117.			213		~		1
118.			469		~		1
119.			216		~		1
120.			472		~		0
121.			473		~		1
122.			474		~		1
123.			219		~		1
124.			222		~		1
125.			224		~		1
126.			485		~		0
127.			486		~		0
128.			493		~		0
129.			494		~		0
130.			497		~		0
131.			244		~		1
132.			248		~		1
133.			504		~		0
134.			251		~		0
135.			255		~		1
136.			511		~		0

Summary %26 

Total test data: 136
TP	:	44
FN	:	5
FP	:	6
TN	:	81

Accuracy	:	91.91176470588235
Precision	:	0.88
Recall		:	0.8979591836734694
F-measure	:	0.888888888888889
G-mean		:	0.9143472885669766

~~~~~~~~~~~~~~~~~~~~~~~~
~~~~~~~ Test #27# ~~~~~~~
~~~~~~~~~~~~~~~~~~~~~~~~
Serial	Identifier	Prediction
1.			1		~		0
2.			515		~		0
3.			267		~		0
4.			268		~		0
5.			269		~		0
6.			14		~		0
7.			270		~		0
8.			17		~		0
9.			275		~		1
10.			531		~		0
11.			21		~		1
12.			533		~		0
13.			23		~		0
14.			535		~		1
15.			280		~		0
16.			281		~		1
17.			28		~		0
18.			284		~		1
19.			33		~		0
20.			289		~		1
21.			34		~		0
22.			35		~		0
23.			292		~		0
24.			38		~		0
25.			551		~		1
26.			553		~		0
27.			554		~		1
28.			304		~		1
29.			560		~		1
30.			307		~		0
31.			52		~		1
32.			309		~		0
33.			310		~		1
34.			311		~		0
35.			570		~		0
36.			60		~		0
37.			574		~		1
38.			319		~		0
39.			320		~		1
40.			576		~		1
41.			577		~		1
42.			67		~		0
43.			323		~		1
44.			68		~		0
45.			326		~		1
46.			582		~		0
47.			71		~		0
48.			327		~		1
49.			584		~		0
50.			329		~		0
51.			331		~		1
52.			77		~		0
53.			335		~		1
54.			83		~		1
55.			339		~		1
56.			342		~		0
57.			344		~		1
58.			602		~		0
59.			604		~		0
60.			95		~		0
61.			351		~		0
62.			97		~		1
63.			356		~		0
64.			101		~		0
65.			358		~		0
66.			104		~		1
67.			617		~		0
68.			108		~		1
69.			364		~		0
70.			111		~		1
71.			623		~		0
72.			370		~		0
73.			632		~		0
74.			638		~		0
75.			642		~		1
76.			132		~		0
77.			134		~		0
78.			136		~		0
79.			137		~		0
80.			649		~		0
81.			650		~		0
82.			139		~		0
83.			396		~		0
84.			652		~		0
85.			142		~		0
86.			655		~		1
87.			656		~		0
88.			145		~		0
89.			404		~		0
90.			153		~		0
91.			668		~		0
92.			157		~		0
93.			159		~		0
94.			417		~		0
95.			418		~		0
96.			676		~		1
97.			677		~		0
98.			424		~		0
99.			680		~		0
100.			169		~		1
101.			425		~		0
102.			426		~		1
103.			171		~		0
104.			683		~		1
105.			173		~		0
106.			176		~		0
107.			178		~		1
108.			179		~		1
109.			182		~		1
110.			438		~		0
111.			183		~		1
112.			184		~		0
113.			440		~		0
114.			442		~		1
115.			188		~		0
116.			444		~		0
117.			191		~		1
118.			450		~		0
119.			199		~		0
120.			459		~		0
121.			460		~		0
122.			205		~		1
123.			210		~		1
124.			468		~		1
125.			470		~		0
126.			215		~		0
127.			472		~		0
128.			473		~		1
129.			474		~		1
130.			477		~		1
131.			225		~		1
132.			481		~		0
133.			227		~		1
134.			229		~		0
135.			230		~		1
136.			231		~		1
137.			487		~		0
138.			233		~		1
139.			491		~		0
140.			240		~		1
141.			241		~		1
142.			500		~		1
143.			245		~		1
144.			246		~		1
145.			251		~		0
146.			252		~		1
147.			509		~		1
148.			254		~		1
149.			255		~		1

Summary %27 

Total test data: 149
TP	:	54
FN	:	3
FP	:	6
TN	:	86

Accuracy	:	93.95973154362416
Precision	:	0.9
Recall		:	0.9473684210526315
F-measure	:	0.9230769230769231
G-mean		:	0.9410544745270913

~~~~~~~~~~~~~~~~~~~~~~~~
~~~~~~~ Test #28# ~~~~~~~
~~~~~~~~~~~~~~~~~~~~~~~~
Serial	Identifier	Prediction
1.			256		~		1
2.			513		~		0
3.			3		~		0
4.			259		~		1
5.			260		~		1
6.			517		~		0
7.			263		~		1
8.			8		~		0
9.			9		~		0
10.			265		~		1
11.			521		~		0
12.			522		~		0
13.			11		~		0
14.			12		~		0
15.			524		~		0
16.			526		~		0
17.			527		~		0
18.			272		~		0
19.			273		~		0
20.			529		~		0
21.			18		~		0
22.			19		~		1
23.			532		~		1
24.			535		~		1
25.			24		~		0
26.			282		~		0
27.			283		~		0
28.			285		~		1
29.			545		~		0
30.			291		~		1
31.			293		~		1
32.			549		~		0
33.			38		~		0
34.			39		~		1
35.			44		~		0
36.			556		~		1
37.			48		~		1
38.			560		~		1
39.			306		~		0
40.			51		~		1
41.			563		~		0
42.			564		~		0
43.			309		~		0
44.			54		~		1
45.			55		~		1
46.			312		~		0
47.			569		~		0
48.			571		~		0
49.			62		~		0
50.			574		~		1
51.			64		~		1
52.			320		~		1
53.			576		~		1
54.			577		~		1
55.			67		~		0
56.			326		~		1
57.			71		~		0
58.			73		~		1
59.			585		~		1
60.			75		~		0
61.			331		~		1
62.			587		~		0
63.			76		~		0
64.			332		~		0
65.			80		~		0
66.			592		~		0
67.			338		~		0
68.			597		~		1
69.			346		~		0
70.			347		~		1
71.			348		~		1
72.			604		~		0
73.			94		~		0
74.			352		~		0
75.			353		~		1
76.			98		~		1
77.			99		~		1
78.			356		~		0
79.			357		~		0
80.			102		~		0
81.			358		~		0
82.			615		~		0
83.			104		~		1
84.			361		~		0
85.			111		~		1
86.			113		~		1
87.			629		~		0
88.			375		~		0
89.			631		~		0
90.			378		~		1
91.			123		~		1
92.			637		~		0
93.			640		~		0
94.			644		~		0
95.			389		~		0
96.			390		~		0
97.			394		~		0
98.			139		~		0
99.			651		~		0
100.			140		~		1
101.			141		~		0
102.			144		~		0
103.			401		~		1
104.			402		~		1
105.			404		~		0
106.			661		~		0
107.			150		~		0
108.			151		~		0
109.			663		~		0
110.			664		~		0
111.			157		~		0
112.			669		~		0
113.			161		~		1
114.			673		~		0
115.			418		~		0
116.			419		~		0
117.			675		~		0
118.			420		~		1
119.			165		~		0
120.			681		~		1
121.			170		~		1
122.			428		~		0
123.			430		~		0
124.			177		~		0
125.			437		~		0
126.			183		~		1
127.			442		~		1
128.			188		~		0
129.			192		~		0
130.			193		~		0
131.			195		~		1
132.			196		~		1
133.			453		~		1
134.			461		~		0
135.			211		~		0
136.			215		~		0
137.			471		~		0
138.			216		~		1
139.			475		~		1
140.			479		~		1
141.			227		~		1
142.			229		~		0
143.			235		~		0
144.			236		~		0
145.			494		~		0
146.			506		~		0
147.			251		~		0
148.			252		~		1
149.			253		~		1

Summary %28 

Total test data: 149
TP	:	50
FN	:	5
FP	:	6
TN	:	88

Accuracy	:	92.61744966442953
Precision	:	0.8928571428571429
Recall		:	0.9090909090909091
F-measure	:	0.9009009009009009
G-mean		:	0.9225312080288851

~~~~~~~~~~~~~~~~~~~~~~~~
~~~~~~~ Test #29# ~~~~~~~
~~~~~~~~~~~~~~~~~~~~~~~~
Serial	Identifier	Prediction
1.			513		~		0
2.			2		~		1
3.			258		~		0
4.			516		~		1
5.			517		~		0
6.			9		~		0
7.			265		~		1
8.			266		~		0
9.			270		~		0
10.			528		~		0
11.			278		~		1
12.			280		~		0
13.			26		~		0
14.			282		~		0
15.			539		~		0
16.			30		~		0
17.			545		~		0
18.			36		~		1
19.			292		~		0
20.			294		~		1
21.			39		~		1
22.			296		~		0
23.			42		~		1
24.			299		~		0
25.			558		~		0
26.			559		~		0
27.			563		~		0
28.			564		~		0
29.			53		~		1
30.			310		~		1
31.			56		~		0
32.			57		~		1
33.			569		~		0
34.			570		~		0
35.			571		~		0
36.			318		~		0
37.			321		~		1
38.			577		~		1
39.			580		~		1
40.			74		~		0
41.			75		~		0
42.			334		~		0
43.			335		~		1
44.			593		~		0
45.			594		~		1
46.			339		~		1
47.			341		~		0
48.			88		~		0
49.			346		~		0
50.			94		~		0
51.			97		~		1
52.			353		~		1
53.			99		~		1
54.			612		~		0
55.			358		~		0
56.			360		~		0
57.			108		~		1
58.			112		~		1
59.			624		~		0
60.			625		~		0
61.			371		~		0
62.			628		~		0
63.			373		~		1
64.			382		~		0
65.			127		~		1
66.			128		~		0
67.			640		~		0
68.			386		~		0
69.			131		~		1
70.			132		~		0
71.			647		~		0
72.			136		~		0
73.			392		~		0
74.			648		~		0
75.			393		~		0
76.			394		~		0
77.			650		~		0
78.			140		~		1
79.			652		~		0
80.			397		~		0
81.			653		~		0
82.			398		~		1
83.			399		~		0
84.			401		~		0
85.			402		~		1
86.			404		~		0
87.			406		~		0
88.			407		~		1
89.			663		~		0
90.			408		~		0
91.			665		~		1
92.			154		~		0
93.			413		~		1
94.			416		~		0
95.			672		~		0
96.			673		~		0
97.			162		~		1
98.			165		~		0
99.			677		~		0
100.			166		~		0
101.			679		~		0
102.			427		~		0
103.			173		~		0
104.			431		~		0
105.			434		~		0
106.			437		~		0
107.			182		~		1
108.			441		~		0
109.			189		~		0
110.			190		~		0
111.			446		~		0
112.			192		~		0
113.			452		~		1
114.			453		~		1
115.			454		~		0
116.			199		~		0
117.			455		~		0
118.			201		~		1
119.			203		~		0
120.			459		~		0
121.			204		~		0
122.			460		~		0
123.			206		~		1
124.			465		~		1
125.			466		~		0
126.			211		~		0
127.			218		~		1
128.			478		~		0
129.			224		~		1
130.			225		~		1
131.			229		~		0
132.			485		~		0
133.			239		~		0
134.			499		~		0
135.			508		~		0
136.			254		~		1

Summary %29 

Total test data: 136
TP	:	40
FN	:	7
FP	:	2
TN	:	87

Accuracy	:	93.38235294117646
Precision	:	0.9523809523809523
Recall		:	0.851063829787234
F-measure	:	0.898876404494382
G-mean		:	0.9121067919407106

~~~~~~~~~~~~~~~~~~~~~~~~
~~~~~~~ Test #30# ~~~~~~~
~~~~~~~~~~~~~~~~~~~~~~~~
Serial	Identifier	Prediction
1.			257		~		1
2.			513		~		0
3.			4		~		1
4.			260		~		1
5.			262		~		0
6.			263		~		1
7.			11		~		0
8.			267		~		0
9.			268		~		0
10.			525		~		0
11.			270		~		0
12.			528		~		0
13.			529		~		0
14.			530		~		0
15.			275		~		1
16.			277		~		1
17.			533		~		0
18.			534		~		0
19.			23		~		0
20.			279		~		0
21.			536		~		0
22.			290		~		0
23.			546		~		0
24.			548		~		0
25.			37		~		0
26.			549		~		0
27.			38		~		1
28.			299		~		0
29.			557		~		1
30.			307		~		1
31.			55		~		1
32.			311		~		0
33.			56		~		0
34.			568		~		1
35.			57		~		1
36.			58		~		1
37.			59		~		1
38.			317		~		1
39.			318		~		0
40.			63		~		0
41.			575		~		0
42.			322		~		0
43.			325		~		0
44.			73		~		1
45.			585		~		0
46.			75		~		0
47.			331		~		1
48.			333		~		0
49.			590		~		1
50.			79		~		0
51.			592		~		0
52.			81		~		0
53.			337		~		0
54.			594		~		1
55.			85		~		0
56.			341		~		0
57.			597		~		1
58.			342		~		0
59.			598		~		1
60.			600		~		0
61.			604		~		0
62.			93		~		0
63.			350		~		0
64.			351		~		0
65.			96		~		0
66.			608		~		0
67.			101		~		0
68.			357		~		0
69.			361		~		0
70.			363		~		0
71.			619		~		0
72.			108		~		1
73.			364		~		0
74.			109		~		0
75.			365		~		0
76.			622		~		0
77.			370		~		0
78.			626		~		0
79.			117		~		0
80.			119		~		0
81.			120		~		0
82.			380		~		0
83.			636		~		0
84.			637		~		0
85.			382		~		0
86.			638		~		0
87.			127		~		1
88.			640		~		0
89.			389		~		0
90.			393		~		0
91.			138		~		0
92.			141		~		0
93.			142		~		0
94.			400		~		1
95.			657		~		0
96.			147		~		0
97.			403		~		0
98.			150		~		0
99.			663		~		0
100.			412		~		0
101.			161		~		1
102.			162		~		1
103.			418		~		0
104.			166		~		0
105.			423		~		0
106.			168		~		1
107.			173		~		0
108.			175		~		0
109.			433		~		0
110.			440		~		0
111.			188		~		0
112.			445		~		0
113.			447		~		0
114.			450		~		0
115.			195		~		1
116.			200		~		1
117.			204		~		0
118.			205		~		1
119.			463		~		0
120.			210		~		1
121.			225		~		1
122.			481		~		0
123.			227		~		1
124.			485		~		0
125.			489		~		0
126.			490		~		0
127.			235		~		0
128.			492		~		1
129.			495		~		0
130.			240		~		1
131.			243		~		0
132.			246		~		1
133.			505		~		1

Summary %30 

Total test data: 133
TP	:	34
FN	:	2
FP	:	3
TN	:	94

Accuracy	:	96.2406015037594
Precision	:	0.918918918918919
Recall		:	0.9444444444444444
F-measure	:	0.9315068493150684
G-mean		:	0.956679059272919

~~~~~~~~~~~~~~~~~~~~~~~~
~~~~~~~ Test #31# ~~~~~~~
~~~~~~~~~~~~~~~~~~~~~~~~
Serial	Identifier	Prediction
1.			512		~		0
2.			1		~		0
3.			257		~		1
4.			7		~		0
5.			521		~		0
6.			523		~		0
7.			525		~		0
8.			527		~		0
9.			528		~		0
10.			274		~		1
11.			19		~		1
12.			278		~		1
13.			535		~		1
14.			25		~		0
15.			538		~		0
16.			28		~		0
17.			540		~		0
18.			30		~		0
19.			542		~		0
20.			32		~		1
21.			288		~		0
22.			289		~		0
23.			34		~		0
24.			35		~		0
25.			36		~		1
26.			292		~		0
27.			548		~		0
28.			550		~		0
29.			295		~		0
30.			552		~		0
31.			302		~		0
32.			558		~		0
33.			305		~		1
34.			306		~		0
35.			52		~		1
36.			308		~		1
37.			53		~		1
38.			309		~		0
39.			55		~		1
40.			568		~		1
41.			313		~		0
42.			570		~		0
43.			571		~		0
44.			61		~		1
45.			317		~		1
46.			575		~		0
47.			320		~		1
48.			65		~		0
49.			66		~		1
50.			322		~		0
51.			324		~		0
52.			69		~		0
53.			583		~		0
54.			329		~		0
55.			80		~		0
56.			336		~		1
57.			81		~		0
58.			82		~		0
59.			338		~		0
60.			85		~		0
61.			346		~		0
62.			92		~		0
63.			348		~		1
64.			604		~		0
65.			96		~		0
66.			100		~		1
67.			357		~		0
68.			616		~		0
69.			618		~		1
70.			364		~		0
71.			114		~		0
72.			370		~		0
73.			372		~		0
74.			378		~		1
75.			634		~		0
76.			379		~		0
77.			126		~		0
78.			382		~		0
79.			641		~		0
80.			394		~		0
81.			653		~		0
82.			398		~		1
83.			654		~		1
84.			655		~		1
85.			144		~		0
86.			400		~		1
87.			147		~		0
88.			659		~		0
89.			662		~		0
90.			412		~		0
91.			668		~		0
92.			159		~		0
93.			671		~		0
94.			161		~		1
95.			419		~		0
96.			164		~		0
97.			420		~		1
98.			421		~		0
99.			168		~		1
100.			431		~		0
101.			177		~		0
102.			179		~		1
103.			438		~		0
104.			439		~		1
105.			440		~		0
106.			441		~		0
107.			187		~		0
108.			443		~		1
109.			190		~		0
110.			448		~		0
111.			451		~		1
112.			453		~		1
113.			200		~		1
114.			203		~		0
115.			459		~		0
116.			208		~		1
117.			469		~		1
118.			471		~		0
119.			472		~		0
120.			474		~		1
121.			478		~		0
122.			227		~		1
123.			483		~		0
124.			485		~		0
125.			234		~		0
126.			238		~		0
127.			240		~		1
128.			498		~		0
129.			499		~		0
130.			503		~		0
131.			508		~		1
132.			254		~		1

Summary %31 

Total test data: 132
TP	:	40
FN	:	9
FP	:	2
TN	:	81

Accuracy	:	91.66666666666667
Precision	:	0.9523809523809523
Recall		:	0.8163265306122449
F-measure	:	0.8791208791208791
G-mean		:	0.892555887215087

~~~~~~~~~~~~~~~~~~~~~~~~
~~~~~~~ Test #32# ~~~~~~~
~~~~~~~~~~~~~~~~~~~~~~~~
Serial	Identifier	Prediction
1.			256		~		1
2.			1		~		0
3.			513		~		0
4.			3		~		0
5.			515		~		0
6.			518		~		0
7.			521		~		0
8.			11		~		0
9.			17		~		0
10.			273		~		0
11.			530		~		0
12.			19		~		1
13.			275		~		1
14.			20		~		0
15.			533		~		0
16.			278		~		1
17.			281		~		1
18.			540		~		0
19.			29		~		0
20.			541		~		0
21.			286		~		1
22.			34		~		0
23.			546		~		0
24.			35		~		0
25.			37		~		0
26.			549		~		0
27.			39		~		1
28.			41		~		1
29.			554		~		1
30.			555		~		1
31.			556		~		1
32.			45		~		1
33.			301		~		1
34.			558		~		0
35.			50		~		1
36.			306		~		0
37.			52		~		1
38.			565		~		0
39.			566		~		0
40.			313		~		0
41.			570		~		0
42.			316		~		1
43.			572		~		1
44.			317		~		1
45.			63		~		0
46.			577		~		1
47.			324		~		0
48.			581		~		0
49.			583		~		0
50.			586		~		0
51.			332		~		0
52.			77		~		0
53.			80		~		0
54.			337		~		0
55.			593		~		0
56.			594		~		1
57.			595		~		0
58.			340		~		1
59.			341		~		0
60.			597		~		1
61.			343		~		1
62.			345		~		1
63.			94		~		0
64.			606		~		1
65.			95		~		0
66.			97		~		1
67.			100		~		1
68.			613		~		0
69.			358		~		0
70.			360		~		0
71.			617		~		0
72.			108		~		1
73.			368		~		1
74.			114		~		0
75.			626		~		0
76.			374		~		0
77.			630		~		0
78.			120		~		0
79.			377		~		0
80.			124		~		0
81.			380		~		0
82.			128		~		0
83.			130		~		0
84.			386		~		0
85.			132		~		0
86.			648		~		0
87.			393		~		0
88.			394		~		0
89.			396		~		0
90.			652		~		0
91.			141		~		0
92.			399		~		0
93.			655		~		1
94.			144		~		0
95.			400		~		1
96.			659		~		0
97.			148		~		1
98.			407		~		1
99.			663		~		0
100.			408		~		0
101.			664		~		0
102.			410		~		0
103.			415		~		0
104.			673		~		0
105.			418		~		0
106.			420		~		1
107.			676		~		1
108.			166		~		0
109.			424		~		0
110.			171		~		0
111.			429		~		0
112.			174		~		1
113.			431		~		0
114.			433		~		0
115.			178		~		1
116.			436		~		0
117.			439		~		1
118.			443		~		1
119.			188		~		0
120.			191		~		1
121.			447		~		0
122.			192		~		0
123.			194		~		0
124.			450		~		0
125.			195		~		1
126.			452		~		1
127.			197		~		0
128.			453		~		1
129.			461		~		0
130.			464		~		0
131.			209		~		1
132.			465		~		1
133.			215		~		0
134.			217		~		0
135.			476		~		0
136.			479		~		1
137.			224		~		1
138.			481		~		0
139.			483		~		0
140.			484		~		0
141.			230		~		1
142.			239		~		0
143.			495		~		0
144.			244		~		1
145.			245		~		1
146.			505		~		1
147.			252		~		1
148.			253		~		1

Summary %32 

Total test data: 148
TP	:	47
FN	:	2
FP	:	6
TN	:	93

Accuracy	:	94.5945945945946
Precision	:	0.8867924528301887
Recall		:	0.9591836734693877
F-measure	:	0.9215686274509803
G-mean		:	0.9492372356912461

~~~~~~~~~~~~~~~~~~~~~~~~
~~~~~~~ Test #33# ~~~~~~~
~~~~~~~~~~~~~~~~~~~~~~~~
Serial	Identifier	Prediction
1.			258		~		0
2.			517		~		0
3.			262		~		0
4.			263		~		1
5.			522		~		0
6.			11		~		0
7.			523		~		0
8.			270		~		0
9.			272		~		0
10.			528		~		0
11.			17		~		0
12.			529		~		0
13.			531		~		0
14.			21		~		1
15.			277		~		1
16.			534		~		0
17.			23		~		0
18.			279		~		0
19.			280		~		0
20.			538		~		0
21.			285		~		1
22.			541		~		0
23.			32		~		1
24.			289		~		0
25.			291		~		1
26.			292		~		0
27.			548		~		0
28.			37		~		0
29.			293		~		1
30.			549		~		0
31.			39		~		1
32.			43		~		1
33.			555		~		1
34.			300		~		0
35.			301		~		1
36.			303		~		0
37.			559		~		0
38.			304		~		1
39.			52		~		1
40.			564		~		0
41.			311		~		0
42.			313		~		0
43.			314		~		0
44.			316		~		1
45.			318		~		0
46.			577		~		1
47.			578		~		1
48.			68		~		0
49.			325		~		0
50.			72		~		1
51.			332		~		0
52.			589		~		1
53.			334		~		0
54.			590		~		1
55.			81		~		0
56.			594		~		1
57.			340		~		1
58.			596		~		1
59.			86		~		1
60.			598		~		1
61.			87		~		0
62.			347		~		1
63.			351		~		0
64.			608		~		0
65.			97		~		1
66.			99		~		1
67.			355		~		0
68.			611		~		1
69.			100		~		1
70.			356		~		0
71.			357		~		0
72.			613		~		0
73.			104		~		1
74.			105		~		1
75.			617		~		0
76.			619		~		0
77.			113		~		0
78.			626		~		0
79.			627		~		0
80.			118		~		0
81.			631		~		0
82.			376		~		0
83.			377		~		0
84.			380		~		0
85.			382		~		0
86.			640		~		0
87.			387		~		1
88.			132		~		0
89.			645		~		0
90.			390		~		0
91.			136		~		0
92.			392		~		0
93.			648		~		0
94.			651		~		0
95.			397		~		0
96.			142		~		0
97.			398		~		1
98.			399		~		0
99.			656		~		0
100.			145		~		0
101.			147		~		0
102.			659		~		0
103.			405		~		0
104.			661		~		0
105.			406		~		0
106.			663		~		0
107.			411		~		1
108.			415		~		0
109.			160		~		0
110.			418		~		0
111.			163		~		0
112.			420		~		1
113.			676		~		1
114.			167		~		0
115.			169		~		1
116.			683		~		1
117.			430		~		0
118.			432		~		0
119.			433		~		0
120.			434		~		0
121.			179		~		1
122.			180		~		0
123.			181		~		1
124.			437		~		0
125.			184		~		0
126.			440		~		0
127.			185		~		1
128.			186		~		1
129.			447		~		0
130.			192		~		0
131.			199		~		0
132.			201		~		1
133.			202		~		0
134.			461		~		0
135.			207		~		0
136.			210		~		1
137.			211		~		0
138.			469		~		1
139.			472		~		0
140.			217		~		0
141.			218		~		1
142.			222		~		1
143.			490		~		0
144.			241		~		1
145.			498		~		0
146.			499		~		0
147.			245		~		1
148.			246		~		1
149.			507		~		0
150.			253		~		1
151.			254		~		1

Summary %33 

Total test data: 151
TP	:	50
FN	:	4
FP	:	2
TN	:	95

Accuracy	:	96.02649006622516
Precision	:	0.9615384615384616
Recall		:	0.9259259259259259
F-measure	:	0.9433962264150944
G-mean		:	0.9522786723020041

~~~~~~~~~~~~~~~~~~~~~~~~
~~~~~~~ Test #34# ~~~~~~~
~~~~~~~~~~~~~~~~~~~~~~~~
Serial	Identifier	Prediction
1.			256		~		1
2.			260		~		1
3.			516		~		1
4.			9		~		0
5.			271		~		1
6.			275		~		1
7.			21		~		1
8.			279		~		0
9.			26		~		0
10.			538		~		0
11.			32		~		1
12.			33		~		0
13.			290		~		0
14.			35		~		0
15.			547		~		0
16.			38		~		0
17.			295		~		0
18.			551		~		1
19.			296		~		0
20.			297		~		1
21.			43		~		1
22.			299		~		0
23.			44		~		0
24.			47		~		0
25.			52		~		1
26.			565		~		0
27.			57		~		1
28.			313		~		1
29.			58		~		1
30.			574		~		1
31.			575		~		0
32.			64		~		1
33.			577		~		1
34.			66		~		1
35.			323		~		1
36.			70		~		1
37.			582		~		0
38.			583		~		0
39.			75		~		0
40.			591		~		1
41.			336		~		0
42.			592		~		0
43.			337		~		0
44.			338		~		0
45.			595		~		0
46.			87		~		0
47.			600		~		0
48.			345		~		1
49.			90		~		0
50.			603		~		0
51.			605		~		0
52.			355		~		0
53.			101		~		0
54.			104		~		1
55.			360		~		0
56.			616		~		0
57.			105		~		1
58.			361		~		0
59.			106		~		1
60.			362		~		0
61.			618		~		1
62.			363		~		0
63.			108		~		1
64.			110		~		1
65.			111		~		1
66.			112		~		1
67.			369		~		0
68.			372		~		0
69.			120		~		0
70.			633		~		1
71.			379		~		0
72.			124		~		0
73.			636		~		0
74.			126		~		0
75.			638		~		0
76.			128		~		0
77.			388		~		0
78.			389		~		0
79.			645		~		0
80.			143		~		0
81.			655		~		1
82.			144		~		0
83.			401		~		0
84.			402		~		1
85.			147		~		0
86.			403		~		0
87.			659		~		0
88.			406		~		0
89.			152		~		1
90.			664		~		0
91.			668		~		0
92.			414		~		0
93.			159		~		0
94.			672		~		0
95.			417		~		0
96.			674		~		0
97.			163		~		0
98.			419		~		0
99.			421		~		0
100.			166		~		0
101.			169		~		1
102.			172		~		1
103.			175		~		0
104.			432		~		0
105.			178		~		1
106.			182		~		1
107.			438		~		0
108.			183		~		1
109.			439		~		1
110.			184		~		0
111.			442		~		1
112.			188		~		0
113.			444		~		0
114.			189		~		0
115.			191		~		1
116.			447		~		0
117.			448		~		0
118.			199		~		0
119.			455		~		0
120.			456		~		0
121.			201		~		1
122.			459		~		0
123.			205		~		1
124.			463		~		0
125.			208		~		1
126.			211		~		0
127.			470		~		0
128.			474		~		1
129.			226		~		1
130.			227		~		1
131.			228		~		1
132.			230		~		1
133.			486		~		0
134.			487		~		0
135.			488		~		0
136.			237		~		0
137.			495		~		0
138.			496		~		0
139.			242		~		0
140.			243		~		0
141.			499		~		0
142.			501		~		1
143.			503		~		0
144.			511		~		0

Summary %34 

Total test data: 144
TP	:	49
FN	:	4
FP	:	2
TN	:	89

Accuracy	:	95.83333333333333
Precision	:	0.9607843137254902
Recall		:	0.9245283018867925
F-measure	:	0.9423076923076923
G-mean		:	0.9508990475064223

~~~~~~~~~~~~~~~~~~~~~~~~
~~~~~~~ Test #35# ~~~~~~~
~~~~~~~~~~~~~~~~~~~~~~~~
Serial	Identifier	Prediction
1.			512		~		0
2.			257		~		1
3.			259		~		1
4.			265		~		1
5.			267		~		0
6.			12		~		0
7.			525		~		0
8.			271		~		1
9.			528		~		0
10.			274		~		1
11.			275		~		1
12.			21		~		1
13.			277		~		1
14.			534		~		0
15.			536		~		0
16.			537		~		0
17.			26		~		0
18.			538		~		0
19.			286		~		1
20.			542		~		0
21.			287		~		0
22.			292		~		0
23.			294		~		1
24.			550		~		0
25.			41		~		1
26.			556		~		1
27.			45		~		1
28.			557		~		1
29.			46		~		0
30.			558		~		0
31.			561		~		0
32.			563		~		0
33.			308		~		1
34.			311		~		0
35.			56		~		0
36.			568		~		1
37.			569		~		0
38.			58		~		1
39.			62		~		0
40.			318		~		0
41.			320		~		1
42.			577		~		1
43.			328		~		0
44.			330		~		0
45.			590		~		1
46.			79		~		0
47.			595		~		0
48.			340		~		1
49.			85		~		0
50.			344		~		1
51.			600		~		0
52.			347		~		1
53.			93		~		0
54.			349		~		0
55.			353		~		1
56.			99		~		1
57.			355		~		0
58.			100		~		1
59.			613		~		0
60.			359		~		0
61.			618		~		1
62.			619		~		0
63.			364		~		0
64.			620		~		0
65.			366		~		0
66.			629		~		0
67.			121		~		1
68.			636		~		0
69.			126		~		0
70.			382		~		0
71.			640		~		0
72.			385		~		0
73.			641		~		0
74.			387		~		1
75.			643		~		1
76.			132		~		0
77.			647		~		0
78.			648		~		0
